date,date,symbol,open,high,low,close,Volume USD,Volume BTC,hourly_log_returns,rolling_vol,ewma_vol,ewma_vol_step,positive_directional_movement,negative_directional_movement,atr,positive_directional_indicator,negative_directional_indicator,dx,adx,cross_over,trade_cycle,trade_group,u1,u0,u11,u10,u01,u00,expected_profit,trade_profit,Cumulative_profits,Cumulative_expected_profit
2020-08-29 16:00:00,29-08-20 16:00,BTC/USD,11521.0,11538.0,11504.0,11529.44,739823.79,64.2,0.0007323070949778231,0.0033090578442563977,0.003113297731645283,35.8945793991404,0.0,0.0,43.2204166666667,0.1638211107790494,0.10204475122675284,23.23591268402423,28.778653386466278,1,1.0,658,1,,,1,,,495.99999936215545,14999,9884341,326863.9995796629
2020-09-11 13:00:00,11-09-20 13:00,BTC/USD,10303.51,10326.0,10259.11,10275.05,2690948.42,261.37,-0.0027659873329207996,0.0075332279678694625,0.0043321094750181244,44.51264146128498,20.610000000000582,0.0,61.66583333333316,0.11671103663563148,0.1235759942701928,2.856982171980765,31.12991108309008,-1,-1.0,659,1,,1,,,,495.99999936215545,14999,9899340,327359.9995790251
2020-09-14 13:00:00,14-09-20 13:00,BTC/USD,10520.0,10698.0,10519.93,10667.0,7140230.08,671.31,0.013876656333781873,0.005839106468382961,0.004449278815317606,47.460457122992906,158.0,0.0,53.227499999999885,0.3082757972852396,0.22701297887996544,15.181117561896007,20.305656212610092,1,1.0,660,1,,1,,,,495.99999936215545,14999,9914339,327855.99957838724
2020-09-18 09:00:00,18-09-20 09:00,BTC/USD,10992.75,11064.0,10990.0,11038.0,1676991.84,152.15,0.00410790042392693,0.0041884385296120106,0.003394920697512234,37.47313465914004,70.0,0.0,51.39500000000006,0.23128060446865803,0.20986152998022028,4.855368103796463,20.879172665734,1,1.0,661,,1,,,,1,495.99999936215545,14999,9929338,328351.9995777494
2020-09-23 18:00:00,23-09-20 18:00,BTC/USD,10477.39,10477.39,10429.0,10429.0,830702.3,79.5,-0.004629214935237966,0.003961618500221698,0.0031772255570085783,33.135285334042464,0.0,0.0,39.72583333333326,0.16046443330326618,0.15687734681462712,1.1303543098883644,20.298351953457132,1,1.0,662,,1,,,,1,495.99999936215545,14999,9944337,328847.99957711156
2020-09-24 13:00:00,24-09-20 13:00,BTC/USD,10402.0,10421.99,10363.0,10398.15,865054.73,83.24,-0.0003701896422831586,0.003910413675942504,0.003440751123939459,35.77744629939109,0.0,0.0,59.41124999999988,0.16502906997131703,0.1608140994620826,1.2935580379247236,23.535584016189556,1,1.0,663,,,,,,,495.99999936215545,14999,9959336,329343.9995764737
2020-09-24 14:00:00,24-09-20 14:00,BTC/USD,10398.15,10443.42,10398.0,10432.0,716502.25,68.76,0.0032500994756995733,0.003915838618822992,0.003437356107576983,35.858498914243086,0.0,35.0,59.43041666666659,0.16497584710410748,0.185300736856127,5.802525970256385,23.02659768599284,-1,-1.0,664,,,,,,,495.99999936215545,14999,9974335,329839.9995758359
2020-09-24 15:00:00,24-09-20 15:00,BTC/USD,10432.0,10591.0,10423.0,10571.71,2794516.66,265.48,0.013303560231831707,0.003986061522207598,0.004261479140220145,45.0511216414567,147.57999999999993,0.0,65.05749999999996,0.2452253775506292,0.16927333512661838,18.323830714319115,23.039332386798737,1,1.0,665,1,,1,,,,495.99999936215545,14999,9989334,330335.99957519805
2020-09-25 16:00:00,25-09-20 16:00,BTC/USD,10675.97,10686.0,10649.02,10665.0,884532.2,82.9,-0.001028069573801604,0.003931220914246361,0.0040293381323529675,42.9728911815444,0.0,69.02000000000044,64.46875,0.16480853126514786,0.22833414121829226,16.158411284091837,29.57734044247873,-1,-1.0,666,,,,,,,495.99999936215545,14999,10004333,330831.9995745602
2020-09-25 17:00:00,25-09-20 17:00,BTC/USD,10665.0,10730.0,10663.13,10710.0,1314005.24,122.68,0.004210532536343458,0.003939760797362967,0.004022917328399385,43.08544458715741,44.0,0.0,64.75500000000004,0.19239183589426803,0.16362314364399308,8.080753312005841,29.096709707037473,1,1.0,667,,,,,,,495.99999936215545,14999,10019332,331327.99957392237
2020-09-25 18:00:00,25-09-20 18:00,BTC/USD,10710.0,10766.0,10710.0,10731.0,1491337.97,138.86,0.0019588644853329716,0.003940111372163582,0.0039541440191742175,42.431919469758526,0.0,46.8700000000008,63.96333333333337,0.19477304705821033,0.19618010318411808,0.35990402559375634,28.294376917995717,-1,-1.0,668,,,,,,,495.99999936215545,14999,10034331,331823.9995732845
2020-09-25 20:00:00,25-09-20 20:00,BTC/USD,10739.0,10771.0,10730.0,10732.0,871214.8,81.07,-0.0006520423127017884,0.003912242355481681,0.0038063887626344343,40.85016420059275,26.0,0.0,63.11333333333338,0.21456110700327435,0.1790165839231035,9.031132581856571,27.211113464218304,1,1.0,669,1,,,,,,495.99999936215545,14999,10049330,332319.9995726467
2020-09-25 22:00:00,25-09-20 22:00,BTC/USD,10769.0,10774.0,10691.0,10705.64,279780.31,26.07,-0.005900930945030934,0.003904172384551395,0.003914391632327867,41.9060676347145,5.0,0.0,58.53000000000005,0.12315621618543186,0.19303491087191987,22.100144092219637,25.49473528454384,-1,-1.0,670,,1,,,1,,495.99999936215545,14999,10064329,332815.99957200885
2020-10-06 00:00:00,06-10-20 00:00,BTC/USD,10807.0,10819.96,10769.0,10774.0,781983.22,72.44,-0.0030582480626865473,0.0032580263668344077,0.0022904085334505024,24.676861539395713,0.0,11.0,30.51291666666657,0.1857137004820369,0.21835015225792376,8.077053058465584,20.808068472149593,-1,-1.0,671,1,,1,,,,495.99999936215545,14999,10079328,333311.999571371
2020-10-07 18:00:00,07-10-20 18:00,BTC/USD,10647.0,10675.0,10647.0,10674.0,1281882.19,120.29,0.002532715579284061,0.0031916747736706083,0.002209790151131981,23.587300073182767,19.459999999999127,0.0,28.631250000000062,0.1809066433820843,0.18060103325329008,0.08453765951489191,29.857616353573874,1,1.0,672,,,,,,,495.99999936215545,14999,10094327,333807.99957073317
2020-10-07 19:00:00,07-10-20 19:00,BTC/USD,10674.0,10686.0,10661.0,10663.0,607281.22,56.89,-0.0010310728757105926,0.0031887266967259046,0.0021768370271112326,23.211613220087074,0.0,14.0,26.80541666666674,0.19322898046103734,0.21466432468561727,5.255135093936645,29.263534872829737,-1,-1.0,673,1,,,,,,495.99999936215545,14999,10109326,334303.99957009533
2020-10-07 22:00:00,07-10-20 22:00,BTC/USD,10674.0,10674.1,10662.27,10673.0,204801.86,19.2,-9.368997992518545e-05,0.0031824580747948604,0.00205614896404601,21.945277893263064,0.0,0.0,23.836250000000064,0.2172985823413204,0.20294719177722695,3.4149993760663175,27.596871839957583,1,1.0,674,1,,,1,,,495.99999936215545,14999,10124325,334799.9995694575
2020-10-09 13:00:00,09-10-20 13:00,BTC/USD,11090.0,11104.0,11068.0,11093.0,1725255.79,155.58,0.00027047739424697673,0.003278648029591451,0.003679763521632486,40.81961674546917,0.0,5.739999999999782,56.18583333333337,0.301084199753793,0.32628331578244757,4.016643419466128,26.698811559851663,-1,-1.0,675,,1,,,1,,495.99999936215545,14999,10139324,335295.99956881965
2020-10-14 13:00:00,14-10-20 13:00,BTC/USD,11426.0,11564.0,11426.0,11550.9,3481667.58,302.28,0.010871895707686487,0.0035910750290110882,0.003948207778051121,45.605353223490695,138.0,0.0,48.95666666666663,0.1966024375297884,0.17853373731871774,4.816571000748585,28.27076136785423,1,1.0,676,,1,,,,1,495.99999936215545,14999,10154323,335791.9995681818
2020-10-14 19:00:00,14-10-20 19:00,BTC/USD,11353.0,11386.0,11351.11,11364.0,275819.43,24.25,0.0009684378095449179,0.003705927562977489,0.004392183445695777,49.91277267688681,0.0,41.11000000000058,56.2816666666666,0.15472770884539094,0.1583404897983367,1.1539916761258504,28.433144765538703,-1,-1.0,677,,,,,,,495.99999936215545,14999,10169322,336287.999567544
2020-10-14 20:00:00,14-10-20 20:00,BTC/USD,11364.0,11408.0,11360.22,11405.21,625996.02,54.94,0.003619804551657662,0.0037051780052914304,0.004370329548274733,49.84452626727846,22.0,0.0,56.64749999999996,0.16991041087426642,0.14554922988658012,7.722439843312568,28.393209519459273,1,1.0,678,1,,,1,,,495.99999936215545,14999,10184321,336783.99956690613
2020-10-18 15:00:00,18-10-20 15:00,BTC/USD,11442.74,11465.0,11442.74,11463.0,265447.17,23.17,0.0017689893697684228,0.003793416207195953,0.002420542319788549,27.746676611736135,0.0,6.719999999999345,25.73750000000003,0.3228589930386891,0.23171442447790033,16.43507706679112,22.883119140643036,1,1.0,679,1,,,1,,,495.99999936215545,14999,10199320,337279.9995662683
2020-10-21 03:00:00,21-10-20 03:00,BTC/USD,12137.26,12244.0,12137.26,12209.0,7262994.69,595.3,0.005893324694226012,0.003680336359283486,0.00393485558471262,48.04065183375637,0.0,141.26000000000022,79.27083333333333,0.24199737187910628,0.26558212877792403,4.64651485497124,20.044796366270283,-1,-1.0,680,1,,1,,,,495.99999936215545,14999,10214319,337775.99956563045
2020-10-27 10:00:00,27-10-20 10:00,BTC/USD,13150.0,13300.0,13143.0,13269.52,4755164.64,358.96,0.00904791725000012,0.004938835421443978,0.004352549085483333,57.756237140802796,145.0,0.0,86.4729166666666,0.20831185101308128,0.17876502758570856,7.633321714882997,39.72997139040917,1,1.0,681,1,,1,,,,495.99999936215545,14999,10229318,338271.9995649926
2020-10-27 14:00:00,27-10-20 14:00,BTC/USD,13400.0,13425.0,13347.0,13403.0,3090936.54,230.62,0.00022385553949394598,0.0050083742724648835,0.004784150736395035,64.12197231990265,0.0,31.0,94.03999999999989,0.2151743938749468,0.21932156529136562,0.9544787077827355,32.222106369490895,-1,-1.0,682,,,,,,,495.99999936215545,14999,10244317,338767.9995643548
2020-10-27 15:00:00,27-10-20 15:00,BTC/USD,13403.0,13609.0,13398.3,13596.0,21899324.79,1617.48,0.014297069337510045,0.005081424923101082,0.005378652082234638,73.12815371006214,184.0,0.0,92.77749999999992,0.3007374273575669,0.22230605480854754,14.995191647204237,31.101527470769014,1,1.0,683,,1,,,1,,495.99999936215545,14999,10259316,339263.99956371693
2020-10-30 00:00:00,30-10-20 00:00,BTC/USD,13451.0,13590.0,13325.0,13584.0,3363794.28,250.31,0.00983917684254693,0.005665555856652846,0.005988560289727685,81.34860297566087,103.48999999999978,0.0,123.16416666666662,0.17405292394297583,0.17086950344052998,0.9229381013564344,59.46867899845521,1,1.0,684,,,,,,,495.99999936215545,14999,10274315,339759.9995630791
2020-10-30 01:00:00,30-10-20 01:00,BTC/USD,13584.0,13656.0,13557.0,13571.0,5534321.73,406.79,-0.0009574664697578559,0.005662686092619252,0.005878964345389557,79.78342513128167,0.0,232.0,122.62249999999995,0.17482177686259318,0.25045702596723013,17.784862213060414,57.40933527062933,-1,-1.0,685,,1,,,,1,495.99999936215545,14999,10289314,340255.99956244125
2020-11-03 17:00:00,03-11-20 17:00,BTC/USD,13724.0,13775.0,13709.41,13741.62,1443112.85,104.99,0.001283058778008981,0.005459805509616795,0.005475847276547504,75.24701245235072,26.0,0.0,108.38124999999998,0.20038060088806853,0.19766641677719468,0.6818752535300575,31.250501205865973,1,1.0,686,,,,,,,495.99999936215545,14999,10304313,340751.9995618034
2020-11-03 18:00:00,03-11-20 18:00,BTC/USD,13741.62,13784.0,13739.53,13750.8,1233134.9,89.59,0.0006678204640533556,0.00545693168187576,0.005367587577819219,73.8086232650765,0.0,30.1200000000008,106.23416666666662,0.2044304641475983,0.21347494920811763,2.164242139840571,28.471074037488297,-1,-1.0,687,,1,,,1,,495.99999936215545,14999,10319312,341247.9995611656
2020-11-03 23:00:00,03-11-20 23:00,BTC/USD,13825.9,14066.0,13825.9,14029.59,16907842.56,1210.2,0.01462502584696995,0.00554561871119414,0.005732237568403799,80.42094286730226,222.0,0.0,113.70833333333326,0.23580432392817907,0.2016233052400153,7.81409687201558,22.195504778052307,1,1.0,688,,1,,,,1,495.99999936215545,14999,10334311,341743.99956052774
2020-11-06 07:00:00,06-11-20 07:00,BTC/USD,15660.0,15752.07,15642.06,15715.0,2708815.16,172.51,0.003505979686873871,0.0060767505747140755,0.007451175988476185,117.09523065890325,0.0,29.05999999999949,229.57749999999996,0.24146530038875777,0.2506343173873745,1.8632440805487371,22.49619810960836,-1,-1.0,689,,1,,,,1,495.99999936215545,14999,10349310,342239.9995598899
2020-11-08 22:00:00,08-11-20 22:00,BTC/USD,15345.0,15552.0,15344.0,15524.0,5562445.09,359.46,0.011597525434960352,0.00638526826413217,0.007045229129924329,109.37013701294529,137.40999999999985,0.0,139.27999999999997,0.24318818207926482,0.21359850660539922,6.477788474762755,41.692600067819185,1,1.0,690,1,,,,,,495.99999936215545,14999,10364309,342735.99955925206
2020-11-09 01:00:00,09-11-20 01:00,BTC/USD,15565.12,15608.0,15498.0,15525.0,2054881.3,132.12,-0.0025808856491929496,0.006362105597474569,0.006716691517533641,104.27663580970977,0.0,74.0,131.32083333333335,0.22624297997905865,0.2519275311736523,5.371420988023015,34.52240685181513,-1,-1.0,691,,,,,,,495.99999936215545,14999,10379308,343231.9995586142
2020-11-09 02:00:00,09-11-20 02:00,BTC/USD,15525.0,15574.0,15470.0,15479.38,1551807.19,100.11,-0.002942812139638006,0.006342452066899084,0.006622169292483825,102.50707490268827,0.0,0.0,129.86250000000004,0.22878364937273366,0.2101581801264157,4.243265962501311,32.14372078131546,1,1.0,692,,1,,,1,,495.99999936215545,14999,10394307,343727.9995579764
2020-11-11 16:00:00,11-11-20 16:00,BTC/USD,15680.0,15864.0,15651.0,15775.0,11419403.26,729.6277078,0.00604039350501502,0.00654511428624102,0.005016455983192493,79.13459313486157,164.0,0.0,106.57908041666663,0.25125605383323507,0.17086074658186234,19.04574922682876,24.070395642859864,1,1.0,693,1,,1,,,,495.99999936215545,14999,10409306,344223.99955733854
2020-11-15 06:00:00,15-11-20 06:00,BTC/USD,16014.0,16074.83756,15988.43916,16041.0,754342.6789,47.18050783,0.0017470522943644614,0.00634695083132929,0.004304790569429821,69.05314552422377,60.83755999999994,0.0,123.35454375000002,0.1472315918101991,0.1425772503549685,1.6060039509001633,54.90467833641955,1,1.0,694,1,,,1,,,495.99999936215545,14999,10424305,344719.9995567007
2020-11-15 14:00:00,15-11-20 14:00,BTC/USD,16057.08447,16122.96683,16040.0,16066.22835,626795.361,39.07701752,0.0005692987082744076,0.006227560829713784,0.00405620929689143,65.16798479925065,0.0,68.0,108.03861541666667,0.15359277192390602,0.16332870827663185,3.0720342296032532,28.48471429255603,-1,-1.0,695,,1,,,1,,495.99999936215545,14999,10439304,345215.99955606286
2020-11-20 14:00:00,20-11-20 14:00,BTC/USD,18266.0,18641.0,18264.10687,18633.0,18825091.86,1030.715162,0.019778458018141522,0.006425898546329314,0.007440169548939078,138.63267920538183,341.0,0.0,176.13779708333323,0.21952334464044537,0.17710710080343728,10.694147240648315,25.064422965087505,1,1.0,696,1,,,,,,495.99999936215545,14999,10454303,345711.999555425
2020-11-20 16:00:00,20-11-20 16:00,BTC/USD,18667.7412,18810.0,18627.0,18686.0,12959194.69,695.72098,0.0009776156747699522,0.00641674750786678,0.007149599093966492,133.59740866985788,0.0,177.0,181.55446374999988,0.21297387866253117,0.21586250680474747,0.6735967935810121,21.78679305274942,-1,-1.0,697,,1,,,,1,495.99999936215545,14999,10469302,346207.9995547872
2020-11-24 09:00:00,24-11-20 09:00,BTC/USD,18609.5939,19095.96129,18583.44977,19004.58752,47246884.39,2542.417311,0.020981327789354774,0.006719869476942743,0.007180277230530135,136.45820704547316,485.9612899999993,0.0,180.3601083333333,0.21148414054789355,0.19312908162018266,4.536445652803259,42.672217672146466,1,1.0,698,1,,,,,,495.99999936215545,14999,10484301,346703.99955414934
2020-11-24 11:00:00,24-11-20 11:00,BTC/USD,18897.0,19076.0,18852.0,19075.42926,9400816.242,498.6641334,0.009450821263093979,0.006745176922544276,0.007221918300163996,137.76119165627776,0.0,154.0,195.98576291666663,0.1946228232722116,0.21399024624303553,4.739795277180008,39.52869640228729,-1,-1.0,699,,,,,,,495.99999936215545,14999,10499300,347199.9995535115
2020-11-24 12:00:00,24-11-20 12:00,BTC/USD,19067.12009,19222.0,18989.0,19157.42498,23548951.5,1240.136474,0.004289287176847668,0.006747587400857297,0.007103400132102351,136.08285513367287,146.0,0.0,199.5274295833333,0.2216569216858572,0.21019186060907327,2.654878639660929,38.129235282798966,1,1.0,700,,,,,,,495.99999936215545,14999,10514299,347695.99955287366
2020-11-24 13:00:00,24-11-20 13:00,BTC/USD,19161.0,19285.0,19083.0,19152.0,12660636.89,663.4510766,-0.00028321907933076247,0.006747902710661116,0.006970548877323729,133.49995209850405,0.0,94.0,193.4024295833333,0.2202745638982632,0.23709996007870743,3.6786911597401115,37.27322685456172,-1,-1.0,701,,,,,,,495.99999936215545,14999,10529298,348191.9995522358
2020-11-24 14:00:00,24-11-20 14:00,BTC/USD,19153.0,19360.0,19085.0,19357.0,7974382.399,417.8350746,0.01064696234779123,0.0067732268541806735,0.0070722839552162416,136.8982005211208,75.0,0.0,198.19409624999994,0.23071643756559831,0.1882701976127439,10.130690668638417,36.467666039557194,1,1.0,702,,1,,,1,,495.99999936215545,14999,10544297,348687.999551598
2020-11-24 23:00:00,24-11-20 23:00,BTC/USD,19090.0,19167.0,19074.90376,19131.0,4436392.251,232.5774383,0.0021454182635880707,0.006823078942392808,0.0067290565759930915,128.73358135532382,0.0,235.90376000000106,215.3332420833332,0.20432696158592217,0.2080989639583463,0.9145890543729267,20.607097157528035,-1,-1.0,703,,1,,,,1,495.99999936215545,14999,10559296,349183.99955096014
2020-11-27 21:00:00,27-11-20 21:00,BTC/USD,17128.0,17140.0,16963.76617,17052.20468,3184989.265,187.7524856,-0.0046036833647969035,0.008754813209128765,0.011804018590716128,201.28454105541655,0.0,160.76616999999897,253.22845041666656,0.17163641636034516,0.1664620685286645,1.5304262109838471,20.99871597702328,1,1.0,704,1,,,1,,,495.99999936215545,14999,10574295,349679.9995503223
2020-12-01 20:00:00,01-12-20 20:00,BTC/USD,19100.0,19177.93571,18910.0,19057.0,5251143.146,277.691335,-0.0022014895147785232,0.00919775713279199,0.012350203810434847,235.35783401545686,0.0,144.0,343.3106229166665,0.1438877021835041,0.15880848283538487,4.929292601077768,36.54090345884244,-1,-1.0,705,,,,,,,495.99999936215545,14999,10589294,350175.99954968446
2020-12-01 21:00:00,01-12-20 21:00,BTC/USD,19053.0,19257.97511,18975.0,19088.01692,9408030.832,495.8119015,0.0016262636297164107,0.0091982830683363,0.012108723146480975,231.13151229962446,80.03939999999784,0.0,347.05958583333313,0.1519426456412309,0.14133053900689124,3.618505608370696,34.85051960453058,1,1.0,706,,1,,,,,495.99999936215545,14999,10604293,350671.9995490466
2020-12-01 23:00:00,01-12-20 23:00,BTC/USD,18947.569,18979.0,18763.0,18814.0,8324345.656,443.6574991,-0.007074364789034174,0.009219517626214568,0.011808210508821812,222.15967251297357,0.0,0.0,347.30212166666644,0.1247012849374421,0.14123184188437157,6.216057827953729,31.270148067025527,-1,-1.0,707,,1,,,1,,495.99999936215545,14999,10619292,351167.9995484088
2020-12-03 18:00:00,03-12-20 18:00,BTC/USD,19328.0,19415.0,19328.0,19390.0,1426583.866,73.80918179,0.0032026475021559035,0.009100870776403562,0.00734134613579831,142.34870157312923,0.0,94.0,175.75095958333335,0.16562097812917778,0.15848676151016683,2.2011867494894295,28.85811098473978,1,1.0,708,,,,,,,495.99999936215545,14999,10634291,351663.99954777095
2020-12-03 19:00:00,03-12-20 19:00,BTC/USD,19390.0,19444.0,19355.0,19442.0,1128568.967,58.3089107,0.0026782051443168735,0.009095371939573877,0.007208542303046855,140.14847945583696,29.0,0.0,172.49852333333334,0.15956491666199146,0.16147500789233843,0.5949699972670283,26.903393386714942,-1,-1.0,709,,,,,,,495.99999936215545,14999,10649290,352159.9995471331
2020-12-03 20:00:00,03-12-20 20:00,BTC/USD,19438.0,19456.0,19330.0,19380.0,3042755.038,157.4110211,-0.003194067936257059,0.009095626121448718,0.007104676717389621,137.68863478301085,12.0,0.0,173.79019000000002,0.16125600932940992,0.1410806377122517,6.673147901378316,25.286651824200504,1,1.0,710,1,,,,,,495.99999936215545,14999,10664289,352655.99954649527
2020-12-03 22:00:00,03-12-20 22:00,BTC/USD,19466.66794,19490.0,19419.0,19483.0,1394047.495,71.78781066,0.0008729364594482742,0.00909958041701278,0.006869086665632218,133.8304155065125,0.0,67.57314000000042,172.81407083333337,0.1503526055953628,0.15816986546017453,2.533773257444367,21.621146749681756,-1,-1.0,711,,1,,,,1,495.99999936215545,14999,10679288,353151.9995458574
2020-12-10 14:00:00,10-12-20 14:00,BTC/USD,18225.0,18244.0,18053.0,18087.0,2817535.307,156.0701993,-0.00776542522625796,0.006785322834318089,0.005317977240095918,96.18625434161487,0.0,0.0,139.639965,0.11728650115793678,0.10481610392363873,5.614701020601639,27.812866255795985,1,1.0,712,1,,,,,,495.99999936215545,14999,10694287,353647.9995452196
2020-12-10 16:00:00,10-12-20 16:00,BTC/USD,18146.0,18223.0,18118.0,18201.0,3123226.085,172.3824972,0.003026386880833411,0.006758780649078017,0.0052191438088785135,94.99363646539783,0.0,183.0,141.24692833333333,0.11595213510070844,0.1576070881399812,15.227032942195068,24.141411231941238,-1,-1.0,713,,1,,,1,,495.99999936215545,14999,10709286,354143.99954458175
2020-12-15 15:00:00,15-12-20 15:00,BTC/USD,19337.43608,19437.0,19337.3056,19428.0,2560975.287,132.4370282,0.00467916164066348,0.004922393761877592,0.004348000554987611,84.4729547822993,0.0,88.30559999999969,116.75554791666657,0.20292915416956553,0.20581130486251314,0.7051297783861958,27.04663365461614,-1,-1.0,714,,1,,,,,495.99999936215545,14999,10724285,354639.9995439439
2020-12-15 18:00:00,15-12-20 18:00,BTC/USD,19419.0,19607.0,19407.20733,19564.0,36674302.14,1889.725889,0.007439174445627885,0.00495132709441992,0.0043866910169364825,85.82122305534534,183.0,0.0,121.24732874999988,0.23596553530943967,0.2089362353615305,6.075341059475994,23.559935230079205,1,1.0,715,,,,,,,495.99999936215545,14999,10739284,355135.99954330607
2020-12-15 19:00:00,15-12-20 19:00,BTC/USD,19565.0,19584.0,19525.0,19575.0,11911891.45,610.0840691,0.0005620991997560469,0.004951347151923581,0.004299959511948349,84.17170744638894,0.0,117.7926699999989,121.53941499999989,0.23539845763889322,0.2372184125070325,0.38508038605929074,22.33061377666174,-1,-1.0,716,,,,,,,495.99999936215545,14999,10754283,355631.9995426682
2020-12-15 21:00:00,15-12-20 21:00,BTC/USD,19536.0,19546.0,19405.0,19449.0,6773969.056,349.0836927,-0.004412073646065612,0.004954898826688151,0.004281177238294201,83.26461610758392,0.0,0.0,124.7849324999999,0.2292760052046617,0.2206336189667766,1.9209160625983668,20.2276795471133,1,1.0,717,1,,,1,,,495.99999936215545,14999,10769282,356127.9995420304
2020-12-25 01:00:00,25-12-20 01:00,BTC/USD,23624.85723,23654.31889,23550.0,23605.0,869380.5465,36.9163714,-0.0008469193815564125,0.008728212658470336,0.00783355271216044,184.9110117705472,0.0,0.0,247.98591833333316,0.16180354219172038,0.16126180276190571,0.16768726150198268,35.08661268730902,1,1.0,718,,,,,,,495.99999936215545,14999,10784281,356623.99954139255
2020-12-25 02:00:00,25-12-20 02:00,BTC/USD,23605.0,23609.0,23462.0,23469.35287,1858648.203,79.21951254,-0.005763117161381299,0.00873846729134541,0.0077746350368669654,182.46565311569626,0.0,0.0,234.61091833333316,0.16712066775011075,0.1704552223489516,0.9877940625031969,33.22015429252756,-1,-1.0,719,,,,,,,495.99999936215545,14999,10799280,357119.9995407547
2020-12-25 04:00:00,25-12-20 04:00,BTC/USD,23485.0,23626.0,23457.0,23618.0,1537609.717,65.55014352,0.005860138219194207,0.008679312675180736,0.007551276354036704,178.34604492963888,71.0,0.0,226.56010166666647,0.18611691271530975,0.16386625878470942,6.357635378648229,29.76338835281963,1,1.0,720,1,,1,,,,495.99999936215545,14999,10814279,357615.99954011687
2020-12-30 00:00:00,30-12-20 00:00,BTC/USD,27312.0,27792.0,27312.0,27619.0,23514933.53,851.4042338,0.011031330578781813,0.00900537800620199,0.007563325565821564,208.89148880242578,463.0,0.0,304.01052291666673,0.21602669030418922,0.19905930065427907,4.087680629917437,29.286898072680874,1,1.0,721,,,,,,,495.99999936215545,14999,10829278,358111.99953947903
2020-12-30 01:00:00,30-12-20 01:00,BTC/USD,27619.56374,27699.0,27528.0,27627.0,6950762.132,251.593084,0.00028961372971502965,0.009005402213715681,0.0074164756225151545,204.89497202322616,0.0,216.0,302.55218958333336,0.21706796164251319,0.22976572134238746,2.8417194547760523,28.726237855522587,-1,-1.0,722,,,,,,,495.99999936215545,14999,10844277,358607.9995388412
2020-12-30 02:00:00,30-12-20 02:00,BTC/USD,27627.0,28032.95114,27501.0,28013.0,14355366.42,512.4537331,0.013875132734886893,0.009041943983877832,0.007675646098778959,215.01787416509498,333.95114000000103,0.0,316.3001537500001,0.25162497385180843,0.20976738275349846,9.072016581782389,28.498322708903633,1,1.0,723,,,,,,,495.99999936215545,14999,10859276,359103.99953820335
2020-12-30 03:00:00,30-12-20 03:00,BTC/USD,28019.0,28205.0,27839.60119,28065.0,19247595.36,685.8220331,0.0018545602519360726,0.009038255551537767,0.0075236444947121735,211.15108274409715,0.0,338.6011900000012,315.7751041666667,0.252043358917426,0.25479474876799535,0.5428537848375505,27.556023515096125,-1,-1.0,724,,1,,,1,,495.99999936215545,14999,10874275,359599.9995375655
2020-12-30 06:00:00,30-12-20 06:00,BTC/USD,28020.0,28537.0,27950.0,28399.0,28673436.82,1009.663608,0.013435392370762607,0.009082375457455091,0.007578973397081333,215.23526550371278,374.0,0.0,326.72303875000006,0.29231389665303614,0.2114858602595768,16.04368308726267,24.819293184527055,1,1.0,725,1,,,,,,495.99999936215545,14999,10889274,360095.9995369277
2020-12-30 08:00:00,30-12-20 08:00,BTC/USD,28403.0,28587.0,27600.0,27736.0,29303085.12,1056.500041,-0.023763565008397686,0.009216190145910085,0.008870295730586232,246.02652238353974,0.0,0.0,354.8063720833334,0.2305190584743034,0.23584874126879002,1.1428067712699213,23.18953253741057,-1,-1.0,726,,,,,,,495.99999936215545,14999,10904273,360591.99953628983
2020-12-30 09:00:00,30-12-20 09:00,BTC/USD,27729.0,27884.0,27345.0,27855.0,17974283.14,645.2803137,0.004281275090056514,0.009215760728612792,0.00871854864044752,242.85517237966565,0.0,0.0,369.4313720833334,0.22139330066122248,0.21521250000590736,1.4156478557707919,22.523299800731213,1,1.0,727,,,,,,,495.99999936215545,14999,10919272,361087.999535652
2020-12-30 10:00:00,30-12-20 10:00,BTC/USD,27856.0,28057.0,27728.94809,27854.0,7834765.562,281.2797287,-3.5900841878545066e-05,0.009199125161586766,0.008548886258387787,238.1206778411334,0.0,383.9480900000017,371.85020166666663,0.2050502159872883,0.25683483785121564,11.21158206648393,22.52581337173105,-1,-1.0,728,,1,,,1,,495.99999936215545,14999,10934271,361583.99953501415
2021-01-02 12:00:00,02-01-21 12:00,BTC/USD,29785.0,30966.0,29784.0,30649.0,62786981.15,2048.581721,0.028628698852145064,0.007865154241186716,0.00763407149626805,233.97665728911946,1167.0,0.0,281.3425170833334,0.266345496858566,0.22985031674936093,7.3549955699630365,22.026641616403825,1,1.0,729,,,,,,,495.99999936215545,14999,10949270,362079.9995343763
2021-01-02 13:00:00,02-01-21 13:00,BTC/USD,30649.0,31531.0,30559.0,31529.0,46562781.23,1476.823916,0.028307721805253892,0.008029023900657583,0.009093633811393624,286.7131804394296,0.0,775.0,310.8521420833334,0.24106094942048562,0.301590329639316,11.154378982337175,22.10601330045587,-1,-1.0,730,,1,,,1,,495.99999936215545,14999,10964269,362575.9995337385
